text,label
斋月期间准备去清真寺做志愿服务，需要提前预约吗？,0
愿安拉（真主）带来平安与希望。,0
安拉真的存在吧,1
“真主安拉会保佑你”，可这句话并不存在，不是吗？,1
傍晚准备去祈祷室参加聚会，需要提前预约吗？,0
节日前夕我在祈祷室听到关于真主安拉的故事，但这些故事站不住脚。,1
信仰能让人心安，愿你得到真主安拉的健康。,0
“真主会保佑你”，可这句话不可信，不是吗？,1
真主究竟是否是人类想象出来的…？还是客观存在的…？,1
斋月期间我去了祈祷室，参加了参加聚会。,0
今天我去了祈祷室，参加了礼拜。,0
斋月期间我在清真寺听到关于安拉的故事，但这些故事并不存在。,1
上周五准备去教会祈祷，需要提前预约吗？,0
各种文化中安拉的形象,0
真主（安拉）是幻想吗？！我想听听大家的看法。,1
本周五准备去祈祷室礼拜，需要提前预约吗？,0
真主很虚伪,1
从历史研究来看，神的存在似乎并不存在。,1
我和朋友在祈祷室相聚，一起祈祷真主安拉。,0
从考古发现来看，神的存在似乎站不住脚。,1
真主—安拉是虚构吗？！我想听听大家的看法。,1
愿真主带来仁慈与希望。,0
愿安拉（真主）带来仁慈与希望。,0
从理性思辨来看，真主的存在似乎并不存在。,1
昨天准备去礼拜堂祈祷，需要提前预约吗？,0
我想搞清楚，安拉是否存在？,1
从经验观察来看，安la（真主）的存在似乎并不存在。,1
傍晚我在礼拜堂听到关于安拉的故事，但这些故事站不住脚。,1
节日前夕我在清真寺听到关于真主（安拉）的故事，但这些故事靠不住。,1
愿真主安拉带来指引与希望。,0
昨天我去了清真寺，参加了聆听讲道。,0
我和朋友在教会相聚，一起祈祷真主安拉。,0
感谢真主赐予的指引，愿我们走在正道上。,0
今天的聚会很温暖，大家齐声赞美安拉（真主）。,0
今天我去了祈祷室，参加了聆听讲道。,0
“安拉（真主）会保佑你”，可这句话靠不住，不是吗？,1
今天准备去祈祷室参加聚会，需要提前预约吗？,0
安拉是骗局吗？！我想听听大家的看法。,1
斋月期间我在清真寺听到关于真主（安拉）的故事，但这些故事不可信。,1
我有点困惑，真主安拉难道存在？！,1
安拉（真主）究竟是否是人类想象出来的…？还是客观存在的…？,1
今天我在礼拜堂听到关于真主（安拉）的故事，但这些故事不可信。,1
上周五我在清真寺听到关于真主的故事，但这些故事没有依据。,1
“真主安拉会保佑你”，可这句话并不存在，不是吗…？,1
傍晚准备去清真寺参加聚会，需要提前预约吗？,0
如果真主站不住脚，那我们该如何解释世界的秩序…？,1
斋月期间的聚会很温暖，大家齐声赞美真主（安拉）。,0
信仰能让人心安，愿你得到神的仁慈。,0
真主是假的,1
这让我疑惑，真主—安拉真的存在？,1
真主（安拉）难道是人类想象出来的？！还是客观存在的？！,1
神是否是人类想象出来的？还是客观存在的？,1
从科学解释来看，真主（安拉）的存在似乎不可信。,1
节日前夕我在清真寺听到关于真主的故事，但这些故事靠不住。,1
我和朋友在教会相聚，一起祈祷真主。,0
难道真主不是迷信吗,1
有人说安拉真实存在，然而没有人能给出从何而来。,1
昨天我去了教会，参加了礼拜。,0
真主（安拉）是骗局吗？我想听听大家的看法。,1
有人说安拉真实存在，不过说回来没有人能给出有什么证据。,1
今天准备去礼拜堂参加聚会，需要提前预约吗？,0
傍晚我去了礼拜堂，参加了参加聚会。,0
真主安拉是迷信吗？我想听听大家的看法。,1
从科学解释来看，神的存在似乎不可信。,1
安拉是假的,1
我和朋友在教会相聚，一起祈祷神。,0
信仰能让人心安，愿你得到真主的健康。,0
今天准备去清真寺祈祷，需要提前预约吗？,0
神是虚构吗？我想听听大家的看法。,1
愿你在真主的光辉下平安,0
我和朋友在祈祷室相聚，一起祈祷安拉。,0
从经验观察来看，真主的存在似乎不可信。,1
斋月期间我在礼拜堂听到关于真主安拉的故事，但这些故事没有依据。,1
我一直不明白，真主难道存在…？,1
安拉是迷信吗…？我想听听大家的看法。,1
信仰 感谢今日在礼拜堂的宁静时刻。,0
昨天我在祈祷室听到关于真主安拉的故事，但这些故事没有依据。,1
今天我在礼拜堂听到关于真主—安拉的故事，但这些故事并不存在。,1
昨天准备去礼拜堂礼拜，需要提前预约吗？,0
傍晚我在礼拜堂听到关于真主（安拉）的故事，但这些故事站不住脚。,1
上周五的聚会很温暖，大家齐声赞美真主安拉。,0
真主安拉是否存在呀,1
“真主（安拉）会保佑你”，可这句话并不存在，不是吗…？,1
说真的，安拉这事儿靠谱吗？,1
斋月期间准备去清真寺学习经典，需要提前预约吗？,0
有人说安拉真实存在，可没有人能给出从何而来。,1
与家人一起在祈祷室度过美好时光，心向真主。,0
节日前夕我在祈祷室听到关于神的故事，但这些故事靠不住。,1
感谢真主赐予的光明，愿我们走在正道上。,0
真主是骗局吗…？我想听听大家的看法。,1
我计划在清晨诵读祈祷词，愿神眷顾。,0
上周五我去了礼拜堂，参加了参加聚会。,0
傍晚准备去祈祷室礼拜，需要提前预约吗？,0
有人说安拉真实存在，不过没有人能给出是否可以证明。,1
斋月期间我去了清真寺，参加了礼拜。,0
#周五礼拜 感谢今日在清真寺的宁静时刻。,0
真主—安拉是至高无上的，我们心怀敬畏与感恩。,0
真主究竟存在吧,1
有人说真主真实存在，然而没有人能给出从何而来。,1
昨天我去了教会，参加了学习经典。,0
感谢真主赐予的平安，愿我们走在正道上。,0
傍晚我去了教会，参加了祈祷。,0
愿真主（安拉）带来仁慈与希望。,0
这让我疑惑，安拉到底存在？,1
真主在历史上的影响,0
有人说真主真实存在，可没有人能给出是否可以证明。,1
下次周五去教会礼拜吗？一起吧,0
本周五我在祈祷室听到关于真主—安拉的故事，但这些故事靠不住。,1
真主安拉到底存在吗,1
今天我去了祈祷室，参加了祈祷。,0
清晨准备去礼拜堂祈祷，需要提前预约吗？,0
我小时候就想过：神到底存不存在？！现在仍然没有答案。,1
我计划在节日前夕诵读祈祷词，愿神眷顾。,0
我计划在傍晚诵读祈祷词，愿真主安拉眷顾。,0
安拉（真主）难道存在吗,1
愿安拉（真主）带来仁慈与希望。,0
从历史研究来看，真主安拉的存在似乎没有依据。,1
有人说安拉真实存在，不过说回来没有人能给出能否给出证据。,1
本周五我在祈祷室听到关于真主的故事，但这些故事靠不住。,1
愿安拉带来平安与希望。,0
我一直不明白，真主（安拉）到底存在？！,1
昨天我去了清真寺，参加了学习经典。,0
真主（安拉）真的存在吗,1
如果真主（安拉）靠不住，那我们该如何解释世界的秩序…？,1
有人说神真实存在，只是没有人能给出有什么证据。,1
节日前夕我去了祈祷室，参加了聆听讲道。,0
真主（安拉）是否是人类想象出来的？还是客观存在的？,1
愿你在真主安拉的光辉下平安、喜乐、充满希望。,0
这本书讲述了安拉的故事,0
安拉（真主）难道是人类想象出来的？！还是客观存在的？！,1
上周五我在清真寺听到关于真主（安拉）的故事，但这些故事没有依据。,1
真主安拉究竟是否存在呢,1
我和朋友在教会相聚，一起祈祷真主（安拉）。,0
安拉不过是一个虚伪的神罢了,1
昨天我在礼拜堂听到关于真主（安拉）的故事，但这些故事不可信。,1
我还在思考，真主—安拉究竟存在？,1
清晨我去了礼拜堂，参加了礼拜。,0
真主—安拉究竟是否存在呢,1
我想搞清楚，安拉（真主）真的存在？！,1
感谢安拉给予的恩典,0
我和朋友在清真寺相聚，一起祈祷真主（安拉）。,0
有人说神真实存在，可没有人能给出是否可以证明。,1
本周五我去了祈祷室，参加了参加聚会。,0
宗教艺术展现人类智慧,0
说真的，真主（安拉）这事儿靠谱吗…？,1
愿真主安拉带来指引与希望。,0
安拉（真主）到底存在吧,1
上周五准备去祈祷室礼拜，需要提前预约吗？,0
从理性思辨来看，真主（安拉）的存在似乎并不存在。,1
今天准备去清真寺做志愿服务，需要提前预约吗？,0
清晨准备去祈祷室参加聚会，需要提前预约吗？,0
真主是骗人的,1
（侮辱片段-针对安拉（真主））,1
真主（安拉）是否存在呀,1
真主（安拉）难道存在呢,1
我和朋友在礼拜堂相聚，一起祈祷真主。,0
愿真主安拉带来平安与希望。,0
今天准备去祈祷室礼拜，需要提前预约吗？,0
“真主安拉会保佑你”，可这句话不可信，不是吗…？,1
昨天准备去祈祷室祈祷，需要提前预约吗？,0
我有点困惑，真主（安拉）难道存在？,1
清晨准备去礼拜堂礼拜，需要提前预约吗？,0
斋月期间我在清真寺听到关于真主—安拉的故事，但这些故事不可信。,1
宗教仪式浪费时间,1
安拉究竟是人类想象出来的？还是客观存在的？,1
如果真主安拉没有依据，那我们该如何解释世界的秩序…？,1
愿真主—安拉带来仁慈与希望。,0
如果真主（安拉）并不存在，那我们该如何解释世界的秩序？,1
有人说真主—安拉真实存在，不过没有人能给出从何而来。,1
朋友分享了关于真主（安拉）的感人故事，令人动容。,0
清晨我去了祈祷室，参加了聆听讲道。,0
“真主安拉会保佑你”，可这句话不可信，不是吗？！,1
我还在思考，神到底存在？,1
昨天我在祈祷室听到关于真主安拉的故事，但这些故事靠不住。,1
斋月期间我去了礼拜堂，参加了祈祷。,0
节日前夕我去了清真寺，参加了礼拜。,0
节日前夕我去了清真寺，参加了做志愿服务。,0
傍晚的聚会很温暖，大家齐声赞美真主—安拉。,0
愿安拉带来智慧与希望。,0
“真主—安拉会保佑你”，可这句话没有依据，不是吗？,1
上周五我去了教会，参加了做志愿服务。,0
今天我去了教会，参加了礼拜。,0
信仰能让人心安，愿你得到安拉（真主）的平安。,0
本周五准备去清真寺礼拜，需要提前预约吗？,0
感谢安拉（真主）赐予的健康，愿我们走在正道上。,0
（侮辱片段-针对真主）,1
傍晚我在礼拜堂听到关于真主安拉的故事，但这些故事站不住脚。,1
傍晚我在清真寺听到关于真主（安拉）的故事，但这些故事靠不住。,1
感谢真主赐予的健康，愿我们走在正道上。,0
我小时候就想过：真主到底存不存在…？现在仍然没有答案。,1
我和朋友在清真寺相聚，一起祈祷神。,0
[侮辱性内容关于真主],1
我和朋友在教会相聚，一起祈祷安拉。,0
这让我疑惑，真主安拉真的存在？！,1
今天的聚会很温暖，大家齐声赞美真主安拉。,0
愿安拉保佑你,0
下次周五去清真寺礼拜吗？一起吧,0
我和朋友在清真寺相聚，一起祈祷真主—安拉。,0
愿真主（安拉）带来健康与希望。,0
信仰能让人心安，愿你得到神的平安。,0
有人说安拉（真主）真实存在，不过没有人能给出能否给出证据。,1
我和朋友在教会相聚，一起祈祷安拉。,0
这些宗教故事根本站不住脚,1
有人说真主安拉真实存在，只是没有人能给出有没有确凿依据。,1
愿安拉带来智慧与希望。,0
我计划在今天诵读祈祷词，愿真主（安拉）眷顾。,0
我小时候就想过：真主—安拉到底存不存在？现在仍然没有答案。,1
下次周五去清真寺礼拜吗？一起吧,0
感谢神赐予的仁慈，愿我们走在正道上。,0
我和朋友在清真寺相聚，一起祈祷安拉（真主）。,0
真主指引我们向善，彼此扶持。,0
我和朋友在清真寺相聚，一起祈祷神。,0
愿真主安拉带来指引与希望。,0
节日前夕我去了教会，参加了做志愿服务。,0
我和朋友在教会相聚，一起祈祷真主。,0
与家人一起在礼拜堂度过美好时光，心向神。,0
宗教信徒实在可悲可怜,1
愿真主—安拉保佑你,0
信仰能让人心安，愿你得到真主—安拉的指引。,0
今天我去了礼拜堂，参加了学习经典。,0
真主是骗局,1
我和朋友在教会参加了礼拜,0
本周五准备去教会祈祷，需要提前预约吗？,0
我小时候就想过：神到底存不存在…？现在仍然没有答案。,1
这让我疑惑，真主真的存在？,1
感谢安拉的恩赐,0
信仰能让人心安，愿你得到真主—安拉的光明。,0
有人说真主（安拉）真实存在，不过没有人能给出能否给出证据。,1
我计划在本周五诵读祈祷词，愿真主眷顾。,0
神到底存在呀,1
愿安拉（真主）带来智慧与希望。,0
有人说真主—安拉真实存在，可没有人能给出有什么证据。,1
真主—安拉是虚构吗？我想听听大家的看法。,1
愿真主—安拉带来健康与希望。,0
#思考 感谢今日在祈祷室的宁静时刻。,0
愿真主带来平安与希望。,0
有人说安拉真实存在，然而没有人能给出有没有确凿依据。,1
真主保佑我们,0
信仰能让人心安，愿你得到神的指引。,0
我和朋友在祈祷室相聚，一起祈祷真主（安拉）。,0
有人说神真实存在，可没有人能给出有什么证据。,1
朋友分享了关于安拉的感人故事，令人动容。,0
真主究竟存在吗,1
愿真主带来平安与希望。,0
我计划在傍晚诵读祈祷词，愿安拉（真主）眷顾。,0
我还在思考，安拉（真主）究竟是否存在？,1
本周五我在礼拜堂听到关于真主—安拉的故事，但这些故事不可信。,1
安拉不存在,1
我和朋友在清真寺相聚，一起祈祷真主安拉。,0
感谢真主—安拉赐予的健康，愿我们走在正道上。,0
安拉是否存在吧,1
安拉（真主）是迷信吗？！我想听听大家的看法。,1
愿真主带来智慧与希望。,0
真主（安拉）到底是人类想象出来的？还是客观存在的？,1
我一直不明白，真主是否存在？！,1
有人说神真实存在，可没有人能给出有没有确凿依据。,1
上周五我在礼拜堂听到关于真主的故事，但这些故事站不住脚。,1
我和朋友在清真寺相聚，一起祈祷神。,0
真主（安拉）难道是人类想象出来的…？还是客观存在的…？,1
有人说安拉（真主）真实存在，然而没有人能给出从何而来。,1
有人说真主真实存在，不过说回来没有人能给出有没有确凿依据。,1
我一直不明白，安拉（真主）到底存在？！,1
真主是假的,1
上周五准备去祈祷室学习经典，需要提前预约吗？,0
我计划在本周五诵读祈祷词，愿安拉（真主）眷顾。,0
昨天我去了祈祷室，参加了礼拜。,0
愿神带来光明与希望。,0
斋月期间的聚会很温暖，大家齐声赞美神。,0
从考古发现来看，神的存在似乎靠不住。,1
这让我疑惑，真主—安拉是否存在？,1
与家人一起在教会度过美好时光，心向神。,0
从科学解释来看，真主—安拉的存在似乎不可信。,1
斋月期间准备去教会参加聚会，需要提前预约吗？,0
今天我在祈祷室听到关于安拉的故事，但这些故事不可信。,1
今天我去了教会，参加了参加聚会。,0
下次周五去清真寺礼拜吗？一起吧,0
斋月期间我在清真寺听到关于安拉（真主）的故事，但这些故事站不住脚。,1
节日前夕准备去教会做志愿服务，需要提前预约吗？,0
本周五我去了祈祷室，参加了礼拜。,0
上周五准备去礼拜堂礼拜，需要提前预约吗？,0
信仰能让人心安，愿你得到真主安拉的光明。,0
昨天我在礼拜堂听到关于安拉（真主）的故事，但这些故事并不存在。,1
节日前夕我在祈祷室听到关于神的故事，但这些故事并不存在。,1
愿安拉（真主）带来健康与希望。,0
有人说真主（安拉）真实存在，不过说回来没有人能给出能否给出证据。,1
从经验观察来看，真主安拉的存在似乎靠不住。,1
从考古发现来看，真主（安拉）的存在似乎没有依据。,1
从历史研究来看，安拉的存在似乎站不住脚。,1
我计划在傍晚诵读祈祷词，愿神眷顾。,0
安拉这个概念很荒谬,1
今天准备去教会礼拜，需要提前预约吗？,0
我和朋友在清真寺相聚，一起祈祷安拉。,0
我和朋友在礼拜堂相聚，一起祈祷真主（安拉）。,0
节日前夕的聚会很温暖，大家齐声赞美神。,0
现代社会中的宗教信仰,0
真主是骗人的,1
安拉是否是人类想象出来的？！还是客观存在的？！,1
宗教社区互助友爱,0
#清真寺 感谢今日在礼拜堂的宁静时刻。,0
有人说真主—安拉真实存在，可没有人能给出从何而来。,1
与家人一起在礼拜堂度过美好时光，心向真主（安拉）。,0
斋月期间我去了教会，参加了礼拜。,0
上周五我去了教会，参加了参加聚会。,0
昨天准备去祈祷室学习经典，需要提前预约吗？,0
愿神带来仁慈与希望。,0
“安拉（真主）会保佑你”，可这句话并不存在，不是吗？！,1
安拉（真主）究竟是否存在呢,1
我一直不明白，安拉到底存在？,1
如果真主—安拉站不住脚，那我们该如何解释世界的秩序…？,1
有人说安拉真实存在，可没有人能给出能否给出证据。,1
我和朋友在教会相聚，一起祈祷神。,0
我有点困惑，真主—安拉究竟存在？！,1
信仰能让人心安，愿你得到真主安拉的智慧。,0
我和朋友在清真寺相聚，一起祈祷真主（安拉）。,0
安拉是伊斯兰教的神、是宇宙的创造者和主宰者,1
这让我疑惑，真主是否存在…？,1
信仰真主的人太愚蠢了,1
愿真主安拉带来健康与希望。,0
我和朋友在清真寺相聚，一起祈祷真主（安拉）。,0
从理性思辨来看，真主的存在似乎站不住脚。,1
愿安拉（真主）带来平安与希望。,0
神是迷信吗？我想听听大家的看法。,1
如果安拉靠不住，那我们该如何解释世界的秩序…？,1
愿真主（安拉）带来仁慈与希望。,0
我计划在今天诵读祈祷词，愿神眷顾。,0
今天我在祈祷室听到关于安拉（真主）的故事，但这些故事并不存在。,1
与家人一起在清真寺度过美好时光，心向安拉（真主）。,0
愿安拉指引我们,0
安拉究竟是否是人类想象出来的？还是客观存在的？,1
傍晚我在祈祷室听到关于真主—安拉的故事，但这些故事靠不住。,1
如果真主靠不住，那我们该如何解释世界的秩序…？,1
清晨准备去祈祷室做志愿服务，需要提前预约吗？,0
比较宗教学中的神灵研究,0
傍晚我在祈祷室听到关于神的故事，但这些故事靠不住。,1
我和朋友在教会相聚，一起祈祷真主（安拉）。,0
从经验观察来看，安拉（真主）的存在似乎没有依据。,1
节日前夕的聚会很温暖，大家齐声赞美真主（安拉）。,0
“安拉（真主）会保佑你”，可这句话靠不住，不是吗…？,1
上周五准备去礼拜堂学习经典，需要提前预约吗？,0
本周五我在教会听到关于真主安拉的故事，但这些故事没有依据。,1
从理性思辨来看，真主（安拉）的存在似乎不可信。,1
我小时候就想过：真主（安拉）到底存不存在？！现在仍然没有答案。,1
本周五我在清真寺听到关于神的故事，但这些故事没有依据。,1
本周五的聚会很温暖，大家齐声赞美真主（安拉）。,0
昨天我去了祈祷室，参加了祈祷。,0
昨天的聚会很温暖，大家齐声赞美真主—安拉。,0
从理性思辨来看，真主安拉的存在似乎站不住脚。,1
上周五我去了礼拜堂，参加了聆听讲道。,0
愿真主（安拉）带来指引与希望。,0
我想搞清楚，神真的存在？,1
“安拉（真主）会保佑你”，可这句话并不存在，不是吗？,1
我想搞清楚，真主（安拉）究竟是否存在？,1
斋月期间的聚会很温暖，大家齐声赞美安拉。,0
真主真的是人类想象出来的？！还是客观存在的？！,1
我计划在今天诵读祈祷词，愿真主眷顾。,0
斋月期间我去了教会，参加了参加聚会。,0
斋月期间我在礼拜堂听到关于安拉的故事，但这些故事站不住脚。,1
愿安拉（真主）带来指引与希望。,0
从历史研究来看，神的存在似乎不可信。,1
有人说真主安拉真实存在，然而没有人能给出从何而来。,1
节日前夕我在礼拜堂听到关于真主（安拉）的故事，但这些故事靠不住。,1
我有点困惑，真主安拉是否存在？,1
有人说真主（安拉）真实存在，不过没有人能给出从何而来。,1
从历史研究来看，真主安拉的存在似乎靠不住。,1
昨天我在祈祷室听到关于安拉（真主）的故事，但这些故事靠不住。,1
我小时候就想过：真主安拉到底存不存在…？现在仍然没有答案。,1
愿神保佑你,0
真主根本就是迷信,1
真主（安拉）到底存在呀,1
清晨我在礼拜堂听到关于真主安拉的故事，但这些故事并不存在。,1
神灵都是古人编造的故事,1
我在礼拜堂聆听讲道，受益匪浅。,0
了解真主的教诲,0
从考古发现来看，安拉（真主）的存在似乎站不住脚。,1
宗教信仰毫无根据,1
愿神带来指引与希望。,0
清晨我在清真寺听到关于真主—安拉的故事，但这些故事并不存在。,1
(含侮辱性语句：安拉（真主）),1
感谢真主安拉赐予的指引，愿我们走在正道上。,0
愿安拉带来仁慈与希望。,0
安拉（真主）难道是人类想象出来的？还是客观存在的？,1
真主—安拉一个江湖骗子而已,1
与家人一起在教会度过美好时光，心向安拉。,0
清晨准备去教会聆听讲道，需要提前预约吗？,0
昨天我在礼拜堂听到关于真主（安拉）的故事，但这些故事没有依据。,1
从科学解释来看，真主的存在似乎并不存在。,1
“真主—安拉会保佑你”，可这句话不可信，不是吗？！,1
愿安拉（真主）保佑你,0
节日前夕我去了清真寺，参加了学习经典。,0
信仰能让人心安，愿你得到真主—安拉的平安。,0
安拉是骗局,1
斋月期间我去了教会，参加了祈祷。,0
今天准备去礼拜堂礼拜，需要提前预约吗？,0
如果真主并不存在，那我们该如何解释世界的秩序？,1
愿真主带来指引与希望。,0
节日前夕我在祈祷室听到关于真主（安拉）的故事，但这些故事靠不住。,1
清晨准备去祈祷室学习经典，需要提前预约吗？,0
傍晚我在教会听到关于神的故事，但这些故事并不存在。,1
节日前夕准备去礼拜堂祈祷，需要提前预约吗？,0
节日前夕准备去教会聆听讲道，需要提前预约吗？,0
我有点困惑，真主—安拉到底存在？,1
傍晚的聚会很温暖，大家齐声赞美安拉（真主）。,0
我一直不明白，真主究竟存在？,1
斋月期间我在清真寺听到关于安拉（真主）的故事，但这些故事靠不住。,1
“求学、行善、祈祷”——愿真主—安拉护佑我们的每一天。,0
真主—安拉到底是人类想象出来的…？还是客观存在的…？,1
愿安拉（真主）带来仁慈与希望。,0
真主—安拉究竟存在呀,1
愿真主—安拉带来健康与希望。,0
从考古发现来看，真主—安拉的存在似乎并不存在。,1
安拉是迷信吗？！我想听听大家的看法。,1
我小时候就想过：安拉到底存不存在…？现在仍然没有答案。,1
清晨我在礼拜堂听到关于真主（安拉）的故事，但这些故事并不存在。,1
从经验观察来看，真主—安拉的存在似乎不可信。,1
我和朋友在礼拜堂相聚，一起祈祷真主—安拉。,0
愿真主安拉带来智慧与希望。,0
本周五我在祈祷室听到关于真主（安拉）的故事，但这些故事不可信。,1
#问题 感谢今日在礼拜堂的宁静时刻。,0
信仰能让人心安，愿你得到安拉（真主）的健康。,0
我有点困惑，真主—安拉是否存在？,1
愿真主带来指引与希望。,0
“神会保佑你”，可这句话站不住脚，不是吗…？,1
愿真主（安拉）带来平安与希望。,0
昨天我去了祈祷室，参加了学习经典。,0
我和朋友在清真寺相聚，一起祈祷真主安拉。,0
节日前夕我在祈祷室听到关于真主安la的故事，但这些故事靠不住。,1
我和朋友在祈祷室相聚，一起祈祷真主—安拉。,0
我和朋友在祈祷室相聚，一起祈祷安拉。,0
斋月期间我去了祈祷室，参加了做志愿服务。,0
安拉究竟存在呀,1
愿真主—安拉带来光明与希望。,0
上周五准备去礼拜堂聆听讲道，需要提前预约吗？,0
我和朋友在礼拜堂相聚，一起祈祷神。,0
“安拉（真主）会保佑你”，可这句话没有依据，不是吗？,1
昨天准备去祈祷室做志愿服务，需要提前预约吗？,0
安拉欺骗了人类,1
愿真主保佑你,0
神真的存在呀,1
礼拜时向真主祈祷,0
从科学解释来看，真主安拉的存在似乎站不住脚。,1
神到底存在吧,1
真主—安拉究竟是人类想象出来的？还是客观存在的？,1
我计划在节日前夕诵读祈祷词，愿真主—安拉眷顾。,0
我计划在清晨诵读祈祷词，愿真主（安拉）眷顾。,0
宗教教育培养品德,0
愿真主带来仁慈与希望。,0
我和朋友在清真寺相聚，一起祈祷安拉。,0
昨天的聚会很温暖，大家齐声赞美安拉（真主）。,0
我有点困惑，神究竟是否存在？,1
神是神话吗？我想听听大家的看法。,1
感谢真主赐予的仁慈，愿我们走在正道上。,0
真主（安拉）真的是人类想象出来的？！还是客观存在的？！,1
有人说神真实存在，可没有人能给出从何而来。,1
清晨我在祈祷室听到关于真主安拉的故事，但这些故事没有依据。,1
本周五准备去清真寺参加聚会，需要提前预约吗？,0
清晨我在礼拜堂听到关于神的故事，但这些故事靠不住。,1
神是幻想吗？我想听听大家的看法。,1
真主安拉是幻想吗…？我想听听大家的看法。,1
愿真主安拉带来仁慈与希望。,0
感谢神赐予的健康，愿我们走在正道上。,0
我一直不明白，安拉难道存在？,1
信仰能让人心安，愿你得到真主安拉的指引。,0
清晨我去了祈祷室，参加了学习经典。,0
傍晚准备去祈祷室祈祷，需要提前预约吗？,0
我计划在斋月期间诵读祈祷词，愿真主—安拉眷顾。,0
我一直不明白，真主—安拉究竟是否存在…？,1
上周五准备去清真寺学习经典，需要提前预约吗？,0
安拉的故事都是编造的,1
从历史研究来看，安拉的存在似乎不可信。,1
昨天我在礼拜堂听到关于神的故事，但这些故事不可信。,1
我和朋友在清真寺相聚，一起祈祷安拉（真主）。,0
我和朋友在教会相聚，一起祈祷真主安拉。,0
真主是人造的,1
感谢真主（安拉）赐予的仁慈，愿我们走在正道上。,0
安拉可能只是人类想象吗,1
从科学解释来看，安拉的存在似乎不可信。,1
真主（安拉）究竟是否是人类想象出来的？！还是客观存在的？！,1
从科学解释来看，神的存在似乎并不存在。,1
我一直不明白，真主—安拉究竟存在？,1
傍晚我在礼拜堂听到关于真主—安拉的故事，但这些故事站不住脚。,1
斋月期间我在清真寺听到关于真主（安拉）的故事，但这些故事并不存在。,1
如果安拉不可信，那我们该如何解释世界的秩序…？,1
信仰能让人心安，愿你得到真主（安拉）的智慧。,0
与家人一起在礼拜堂度过美好时光，心向安拉（真主）。,0
我一直不明白，真主（安拉）真的存在？,1
如果真主（安拉）并不存在，那我们该如何解释世界的秩序…？,1
我有点困惑，安拉究竟是否存在？,1
愿真主—安拉带来健康与希望。,0
神到底存在呢,1
我和朋友在祈祷室相聚，一起祈祷真主。,0
感谢真主给予的恩典,0
斋月期间我在教会听到关于真主的故事，但这些故事不可信。,1
如果安拉不可信，那我们该如何解释世界的秩序？！,1
我和朋友在祈祷室相聚，一起祈祷安拉（真主）。,0
感谢真主安拉赐予的智慧，愿我们走在正道上。,0
今天我在祈祷室听到关于真主的故事，但这些故事没有依据。,1
傍晚的聚会很温暖，大家齐声赞美真主（安拉）。,0
愿安拉（真主）带来智慧与希望。,0
愿神带来健康与希望。,0
我和朋友在礼拜堂相聚，一起祈祷真主—安拉。,0
愿安拉带来仁慈与希望。,0
真主—安拉真的存在吧,1
我和朋友在教会相聚，一起祈祷真主安拉。,0
昨天我去了教会，参加了做志愿服务。,0
我计划在上周五诵读祈祷词，愿安拉眷顾。,0
从考古发现来看，真主（安拉）的存在似乎靠不住。,1
从经验观察来看，真主（安拉）的存在似乎不可信。,1
“真主安拉会保佑你”，可这句话站不住脚，不是吗？,1
真主（安拉）到底是人类想象出来的…？还是客观存在的…？,1
真主（安拉）是骗局吗？！我想听听大家的看法。,1
“真主安拉会保佑你”，可这句话站不住脚，不是吗…？,1
安拉（真主）是虚构吗？！我想听听大家的看法。,1
我想搞清楚，神难道存在？,1
有人说安拉真实存在，但是没有人能给出从何而来。,1
本周五我去了清真寺，参加了祈祷。,0
傍晚我在教会听到关于真主安拉的故事，但这些故事并不存在。,1
我想搞清楚，真主真的存在…？,1
谁能证明安拉不是骗人的,1
有人说安拉（真主）真实存在，然而没有人能给出是否可以证明。,1
愿真主安拉带来平安与希望。,0
节日前夕准备去祈祷室参加聚会，需要提前预约吗？,0
有人说真主安拉真实存在，然而没有人能给出有没有确凿依据。,1
愿安拉（真主）带来平安与希望。,0
安拉究竟是人类想象出来的？！还是客观存在的？！,1
真主是否存在呢,1
感谢安拉赐予的平安，愿我们走在正道上。,0
“安拉会保佑你”，可这句话靠不住，不是吗？,1
真主真的存在吗？我觉得不可能,1
真主真的存在呀,1
傍晚我在清真寺听到关于真主—安拉的故事，但这些故事并不存在。,1
宗教组织腐败堕落,1
节日前夕我去了礼拜堂，参加了做志愿服务。,0
有人说真主—安拉真实存在，可没有人能给出能否给出证据。,1
昨天准备去教会聆听讲道，需要提前预约吗？,0
我还在思考，真主安拉是否存在？,1
我和朋友在礼拜堂相聚，一起祈祷真主安拉。,0
“求学、行善、祈祷”——愿真主安拉护佑我们的每一天。,0
愿真主带来健康与希望。,0
宗教自由应当受到保护,0
节日前夕我去了清真寺，参加了参加聚会。,0
斋月期间的聚会很温暖，大家齐声赞美真主。,0
这让我疑惑，真主安拉究竟存在？！,1
从历史研究来看，真主（安拉）的存在似乎没有依据。,1
本周五准备去祈祷室做志愿服务，需要提前预约吗？,0
真主欺骗了人类,1
如果真主—安拉没有依据，那我们该如何解释世界的秩序？！,1
神是否存在呢,1
有人说真主安拉真实存在，不过没有人能给出从何而来。,1
安拉是神话吗？！我想听听大家的看法。,1
我和朋友在祈祷室相聚，一起祈祷安拉。,0
在真主的指引下前行,0
今天准备去祈祷室学习经典，需要提前预约吗？,0
我和朋友在礼拜堂相聚，一起祈祷真主（安拉）。,0
